"strain","treatment","background","knockout","Sample","rep","ref_genome","start","stop","locus_tag","gene","counts","rpk","rpm","tpm"
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",30594,34551,"T7p51","16",224603,56760.9299974728,8.05470483438062,7046.92861682467
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",34623,36285,"T7p52","17",393748,236912.154031288,8.05470483438062,29412.8908386629
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",36343,36547,"T7p53","17.5",37650,184558.823529412,8.05470483438062,22913.1702929253
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",36552,36822,"T7p54","18",50189,185885.185185185,8.05470483438062,23077.8394748563
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",36916,37348,"T7p55","18.5",52985,122650.462962963,8.05470483438062,15227.1828061834
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",37031,37283,"T7p56","18.7",38466,152642.857142857,8.05470483438062,18950.7698024288
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",37369,39130,"T7p57","19",203880,115775.127768313,8.05470483438062,14373.6027761241
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",38015,38273,"T7p58","19.2",45072,174697.674418605,8.05470483438062,21688.8983532863
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",38552,38726,"T7p59","19.3",28624,164505.747126437,8.05470483438062,20423.5599576861
"phi910v2","wt-910","wt","phi910","PA138","3","T7Hi",39388,39538,"T7p60","19.5",91583,610553.333333333,8.05470483438062,75800.8326670462
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",890,1468,"T7p01","0.3",49290,85276.8166089966,26.8366282055298,3177.62782849989
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",1277,1433,"T7p02","0.4",1,6.41025641025641,26.8366282055298,0.23886221328414
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",1468,3138,"T7p03","0.7",79357,47519.1616766467,26.8366282055298,1770.68301251255
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",1495,1639,"T7p04","0.5",2,13.8888888888889,26.8366282055298,0.517534795448969
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",1635,1972,"T7p05","0.6B",2,5.93471810089021,26.8366282055298,0.221142464524189
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",1635,1797,"T7p06","0.6A",1,6.17283950617284,26.8366282055298,0.230015464643986
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",3138,5887,"T7p07","1",155965,56735.1764277919,26.8366282055298,2114.09481076693
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",5887,6448,"T7p08","1.2",166531,296846.702317291,26.8366282055298,11061.2518101706
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",6006,6135,"T7p09","1.1",33575,260271.317829457,26.8366282055298,9698.36135285533
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",6448,7588,"T7p10","1.3",269696,236575.438596491,26.8366282055298,8815.39352800454
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",7607,7763,"T7p11","1.4",17311,110967.948717949,26.8366282055298,4134.94377416174
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",7790,7880,"T7p12","1.5",26209,291211.111111111,26.8366282055298,10851.2555631376
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",7905,8166,"T7p13","1.6",67880,260076.62835249,26.8366282055298,9691.10673519338
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",8165,8756,"T7p14","1.7",146667,248167.512690355,26.8366282055298,9247.34325004434
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",8748,8895,"T7p15","1.8",53144,361523.80952381,26.8366282055298,13471.2828584522
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",8897,9092,"T7p16","2",45071,231133.333333333,26.8366282055298,8612.60705194356
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",9157,9856,"T7p17","2.5",141118,201885.550786838,26.8366282055298,7522.76140060096
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",9856,10276,"T7p18","2.8",152395,362845.238095238,26.8366282055298,13520.5225975621
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",10256,10706,"T7p19","3",200711,446024.444444444,26.8366282055298,16619.9882126973
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",10705,11161,"T7p20","3.5",551530,1209495.61403509,26.8366282055298,45068.8366948373
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",11224,11590,"T7p21","3.8",6314,17251.3661202186,26.8366282055298,642.829121009467
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",11564,13265,"T7p22","4A",78001,45855.9670781893,26.8366282055298,1708.70821501863
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",11634,11757,"T7p23","4.1",6171,50170.7317073171,26.8366282055298,1869.48715476034
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",11753,13265,"T7p24","4B",73204,48415.3439153439,26.8366282055298,1804.07700790697
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",12987,13326,"T7p25","4.2",34314,101221.238938053,26.8366282055298,3771.75694960055
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",13351,13564,"T7p26","4.3",50258,235953.051643193,26.8366282055298,8792.20183087581
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",13583,13853,"T7p27","4.5",56027,207507.407407407,26.8366282055298,7732.24586256517
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",13926,14334,"T7p28","4.7",18179,44556.3725490196,26.8366282055298,1660.28206702355
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",14352,16467,"T7p29","5",99775,47174.9408983452,26.8366282055298,1757.85648394624
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",16482,16839,"T7p30","5.3",61758,172991.596638655,26.8366282055298,6446.10028181595
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",16850,17359,"T7p31","5.5-5.7",173220,340314.341846758,26.8366282055298,12680.9649573129
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",16850,17150,"T7p32","5.5",122027,406756.666666667,26.8366282055298,15156.7724362203
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",17149,17359,"T7p33","5.7",96296,458552.380952381,26.8366282055298,17086.8105128756
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",17358,17517,"T7p34","5.9",64681,406798.742138365,26.8366282055298,15158.3402737063
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",17503,18406,"T7p35","6",365010,404219.26910299,26.8366282055298,15062.2226461258
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",18393,18507,"T7p36","6.3",95075,833991.228070175,26.8366282055298,31076.6025330384
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",18604,18859,"T7p37","6.5",315488,1237207.84313725,26.8366282055298,46101.4637778648
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",18863,19130,"T7p38","6.7",368520,1380224.71910112,26.8366282055298,51430.6308725
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",19129,19531,"T7p39","7",522974,1300930.34825871,26.8366282055298,48475.9239609186
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",19534,19834,"T7p40","7.3",448910,1496366.66666667,26.8366282055298,55758.3708059992
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",19847,20240,"T7p41","7.7",306489,779870.229007634,26.8366282055298,29059.9185201268
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",20239,21850,"T7p42","8",414995,257600.86902545,26.8366282055298,9598.85374021653
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",21949,22873,"T7p43","9",284065,307429.653679654,26.8366282055298,11455.5990911074
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",22966,24162,"T7p44","10B",628385,525405.518394649,26.8366282055298,19577.9258992897
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",22966,24004,"T7p45","10A",579210,558005.780346821,26.8366282055298,20792.6933321617
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",24227,24818,"T7p46","11",45236,76541.4551607445,26.8366282055298,2852.12637647873
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",24841,27226,"T7p47","12",192467,80698.9517819707,26.8366282055298,3007.04511624684
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",27306,27723,"T7p48","13",87662,210220.623501199,26.8366282055298,7833.34709156504
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",27727,28318,"T7p49","14",253692,429258.883248731,26.8366282055298,15995.2614002485
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",28324,30568,"T7p50","15",675019,300810.606060606,26.8366282055298,11208.9567943048
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",30594,34551,"T7p51","16",896432,226543.340914834,26.8366282055298,8441.57243524931
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",34623,36285,"T7p52","17",1488496,895605.294825512,26.8366282055298,33372.4970203585
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",36343,36547,"T7p53","17.5",129923,636877.450980392,26.8366282055298,23731.6493749823
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",36552,36822,"T7p54","18",196369,727292.592592593,26.8366282055298,27100.744066005
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",36916,37348,"T7p55","18.5",177277,410363.425925926,26.8366282055298,15291.1693221345
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",37031,37283,"T7p56","18.7",128713,510765.873015873,26.8366282055298,19032.416036178
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",37369,39130,"T7p57","19",859410,488023.850085179,26.8366282055298,18184.9912868197
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",38015,38273,"T7p58","19.2",180325,698934.108527132,26.8366282055298,26044.0359040006
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",38552,38726,"T7p59","19.3",122926,706471.264367816,26.8366282055298,26324.8892132524
"phi910v2","wt-910","wt","phi910","PA144","4","T7Hi",39388,39538,"T7p60","19.5",610029,4066860,26.8366282055298,151541.392191811
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",890,1468,"T7p01","0.3",57793,99987.8892733564,31.1773268937465,3207.07062584675
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",1277,1433,"T7p02","0.4",0,0,31.1773268937465,0
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",1468,3138,"T7p03","0.7",77832,46605.9880239521,31.1773268937465,1494.86799117792
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",1495,1639,"T7p04","0.5",4,27.7777777777778,31.1773268937465,0.890960853457561
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",1635,1972,"T7p05","0.6B",1,2.9673590504451,31.1773268937465,0.0951768270755851
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",1635,1797,"T7p06","0.6A",0,0,31.1773268937465,0
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",3138,5887,"T7p07","1",171439,62364.1324117861,31.1773268937465,2000.30402299483
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",5887,6448,"T7p08","1.2",215654,384409.982174688,31.1773268937465,12329.7928486548
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",6006,6135,"T7p09","1.1",45472,352496.124031008,31.1773268937465,11306.1689102574
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",6448,7588,"T7p10","1.3",354761,311193.859649123,31.1773268937465,9981.41568421446
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",7607,7763,"T7p11","1.4",24701,158339.743589744,31.1773268937465,5078.6824710589
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",7790,7880,"T7p12","1.5",66387,737633.333333333,31.1773268937465,23659.2872713948
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",7905,8166,"T7p13","1.6",163944,628137.931034483,31.1773268937465,20147.2670564478
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",8165,8756,"T7p14","1.7",433485,733477.157360406,31.1773268937465,23525.9796280843
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",8748,8895,"T7p15","1.8",171388,1165904.76190476,31.1773268937465,37395.9180618084
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",8897,9092,"T7p16","2",168188,862502.564102564,31.1773268937465,27664.4167423976
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",9157,9856,"T7p17","2.5",482292,689974.248927039,31.1773268937465,22130.6416447599
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",9856,10276,"T7p18","2.8",261791,623311.904761905,31.1773268937465,19992.4742389293
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",10256,10706,"T7p19","3",389392,865315.555555556,31.1773268937465,27754.6422919637
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",10705,11161,"T7p20","3.5",571398,1253065.78947368,31.1773268937465,40191.5723482061
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",11224,11590,"T7p21","3.8",17881,48855.1912568306,31.1773268937465,1567.01026432865
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",11564,13265,"T7p22","4A",190020,111710.758377425,31.1773268937465,3583.07685447631
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",11634,11757,"T7p23","4.1",17161,139520.325203252,31.1773268937465,4475.05732863957
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",11753,13265,"T7p24","4B",178096,117788.35978836,31.1773268937465,3778.01343231852
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",12987,13326,"T7p25","4.2",86468,255067.84660767,31.1773268937465,8181.19678691346
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",13351,13564,"T7p26","4.3",156588,735154.929577465,31.1773268937465,23579.7934852754
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",13583,13853,"T7p27","4.5",148781,551040.740740741,31.1773268937465,17674.4062317692
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",13926,14334,"T7p28","4.7",42735,104742.647058824,31.1773268937465,3359.57753580961
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",14352,16467,"T7p29","5",230560,109011.820330969,31.1773268937465,3496.50952124554
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",16482,16839,"T7p30","5.3",119035,333431.37254902,31.1773268937465,10694.6748092088
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",16850,17359,"T7p31","5.5-5.7",232226,456239.685658153,31.1773268937465,14633.7011897471
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",16850,17150,"T7p32","5.5",149007,496690,31.1773268937465,15931.1284669381
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",17149,17359,"T7p33","5.7",137102,652866.666666667,31.1773268937465,20940.4311309838
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",17358,17517,"T7p34","5.9",102704,645937.106918239,31.1773268937465,20718.1683381522
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",17503,18406,"T7p35","6",506033,560390.919158361,31.1773268937465,17974.3093777152
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",18393,18507,"T7p36","6.3",107507,943043.859649123,31.1773268937465,30247.7458334722
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",18604,18859,"T7p37","6.5",273387,1072105.88235294,31.1773268937465,34387.3573897697
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",18863,19130,"T7p38","6.7",303109,1135239.70037453,31.1773268937465,36412.3487636855
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",19129,19531,"T7p39","7",466021,1159256.21890547,31.1773268937465,37182.6687661922
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",19534,19834,"T7p40","7.3",377120,1257066.66666667,31.1773268937465,40319.8988467098
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",19847,20240,"T7p41","7.7",360888,918290.076335878,31.1773268937465,29453.7783648176
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",20239,21850,"T7p42","8",756678,469694.599627561,31.1773268937465,15065.2620485488
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",21949,22873,"T7p43","9",407789,441330.086580087,31.1773268937465,14155.4819014522
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",22966,24162,"T7p44","10B",709161,592943.97993311,31.1773268937465,19018.4354788942
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",22966,24004,"T7p45","10A",662912,638643.545279383,31.1773268937465,20484.2303336621
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",24227,24818,"T7p46","11",60555,102461.92893401,31.1773268937465,3286.42443539833
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",24841,27226,"T7p47","12",266376,111688.050314465,31.1773268937465,3582.34850265074
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",27306,27723,"T7p48","13",91627,219729.016786571,31.1773268937465,7047.71828371994
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",27727,28318,"T7p49","14",258057,436644.670050761,31.1773268937465,14005.1990839004
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",28324,30568,"T7p50","15",755545,336695.632798574,31.1773268937465,10799.3746207314
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",30594,34551,"T7p51","16",1041141,263113.722517058,31.1773268937465,8439.26496372699
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",34623,36285,"T7p52","17",1492247,897862.214199759,31.1773268937465,28798.5630474257
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",36343,36547,"T7p53","17.5",151453,742416.666666667,31.1773268937465,23812.7107303602
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",36552,36822,"T7p54","18",156040,577925.925925926,31.1773268937465,18536.7375431357
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",36916,37348,"T7p55","18.5",215392,498592.592592593,31.1773268937465,15992.1533456609
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",37031,37283,"T7p56","18.7",128826,511214.285714286,31.1773268937465,16396.9889867891
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",37369,39130,"T7p57","19",828909,470703.577512777,31.1773268937465,15097.6246012672
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",38015,38273,"T7p58","19.2",186498,722860.465116279,31.1773268937465,23185.4535695063
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",38552,38726,"T7p59","19.3",120223,690936.781609195,31.1773268937465,22161.514486599
"phi910v2","wt-910","wt","phi910","PA155","5","T7Hi",39388,39538,"T7p60","19.5",251050,1673666.66666667,31.1773268937465,53682.173342525
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",890,1468,"T7p01","0.3",44170,76418.6851211073,18.7067998170547,4085.07525971586
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",1277,1433,"T7p02","0.4",3,19.2307692307692,18.7067998170547,1.02800956972004
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",1468,3138,"T7p03","0.7",57987,34722.754491018,18.7067998170547,1856.1568429979
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",1495,1639,"T7p04","0.5",0,0,18.7067998170547,0
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",1635,1972,"T7p05","0.6B",4,11.8694362017804,18.7067998170547,0.634498488135808
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",1635,1797,"T7p06","0.6A",1,6.17283950617284,18.7067998170547,0.329978380403962
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",3138,5887,"T7p07","1",126921,46169.8799563478,18.7067998170547,2468.08007825344
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",5887,6448,"T7p08","1.2",135127,240868.092691622,18.7067998170547,12875.9646250144
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",6006,6135,"T7p09","1.1",31086,240976.744186047,18.7067998170547,12881.7727533681
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",6448,7588,"T7p10","1.3",231768,203305.263157895,18.7067998170547,10867.9873172398
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",7607,7763,"T7p11","1.4",13614,87269.2307692308,18.7067998170547,4665.10742738952
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",7790,7880,"T7p12","1.5",40930,454777.777777778,18.7067998170547,24310.8271978815
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",7905,8166,"T7p13","1.6",101699,389651.340996169,18.7067998170547,20829.3959847119
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",8165,8756,"T7p14","1.7",280827,475172.588832487,18.7067998170547,25401.0623665989
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",8748,8895,"T7p15","1.8",96014,653156.462585034,18.7067998170547,34915.4568912189
"phi910v2","wt-910","wt","phi910","PA164","6","T7Hi",8897,9092,"T7p16","2",88255,452589.743589744,18.7067998170547,24193.8625535045
